country,site,log,lat,MAT,MAP,duration,clay,Ph,SOC,crop_rotation,treatment,N_rate,ch4,sd_t
China,Hangzhou,120.55,30.63333333,16.5,1450,S,,6.2,24.2,DR,CF,120,66.825,
China,Hangzhou,120.55,30.63333333,16.5,1450,S,,6.2,24.2,DR,CF,120,75.45,
China,Hangzhou,120.55,30.63333333,16.5,1450,S,,6.2,24.2,DR,CF,120,84.225,
China,Hangzhou,120.55,30.63333333,16.5,1450,S,,6.2,24.2,SR,CF,120,136.95,
China,Hangzhou,120.55,30.63333333,16.5,1450,S,,6.2,24.2,SR,CF,120,124.875,
China,Hangzhou,120.55,30.63333333,16.5,1450,S,,6.2,24.2,DR,CF,120,39.75,
China,Hangzhou,120.55,30.63333333,16.5,1450,S,,6.2,24.2,DR,CF,120,106.2,
China,Hangzhou,119.9333333,30.08333333,16.5,1450,S,,6.2,24.2,SR,CF,120,65.7,
China,Hangzhou,120.5,30.71666667,16.5,1450,M,,6.2,24.2,DR,CF,120,106.425,
China,Hangzhou,120.4063889,30.43527778,16.5,1450,M,,6.2,24.2,DR,CF,120,138.675,
China,Yangzhou,119.7,32.58333333,16,924,S,13.6,8,18.4,RU,IF,150,180.1,9.5
China,Yangzhou,119.7,32.58333333,16,924,S,13.6,8,18.4,RU,IF,250,206.6,54.2
China,Yangzhou,119.7,32.58333333,16,924,S,13.6,8,18.4,RU,IF,150,132.6,25.7
China,Yangzhou,119.7,32.58333333,16,924,S,13.6,8,18.4,RU,IF,250,72.3,24.3
China,Yangzhou,119.7,32.58333333,16,924,S,13.6,8,18.4,RU,IF,150,107.4,16.5
China,Yangzhou,119.7,32.58333333,16,924,S,13.6,8,18.4,RU,IF,250,74,8.1
China,Yangzhou,119.7,32.58333333,16,924,M,13.6,8,18.4,RU,IF,150,124.6,46.7
China,Yangzhou,119.7,32.58333333,16,924,M,13.6,8,18.4,RU,IF,250,94.59999998,39.3
China,Suihua,126.6333333,47.43333333,6,550,S,41,7,27.96,SR,CF,95.4,18.6,3.375
China,Suihua,126.6333333,47.43333333,6,550,S,41,7,27.96,SR,IF,95.4,12.6,5.7
China,Wuhan,114.3183,30.50269444,17,1256,S,,5.8,12.47,DR,CF,156,99.75,
China,Wuhan,114.3183,30.50269444,17,1256,S,,5.8,12.47,DR,CF,150,125.25,
China,Wuhan,114.3183,30.50269444,17,1256,S,,5.8,12.47,DR,IF,150,76.5,
China,Wuhan,114.3183,30.50269444,17,1256,S,,5.8,12.47,DR,CF,156,113.25,
China,Wuhan,114.3183,30.50269444,17,1256,S,,5.8,12.47,DR,CF,150,192,
China,Wuhan,114.3183,30.50269444,17,1256,S,,5.8,12.47,DR,IF,150,141.75,
China,Wuhan,114.3333333,30.5,17,1256,S,,6.8,6.9,RU,CF,121.5,279.825,
China,Wuhan,114.3333333,30.5,17,1256,S,,6.8,6.9,RU,IF,121.5,152.025,
China,Changsha,113.2,28.13833333,17.1,1500,S,,5.88,21.86774942,DR,IF,180,89.9775,16.0725
China,Changsha,113.2,28.13833333,17.1,1500,S,,5.88,21.86774942,DR,IF,67,87.4725,6.2775
China,Changsha,113.2,28.13833333,17.1,1500,S,,5.88,21.86774942,DR,IF,210,126.69,12.495
China,Changde,111.55,28.91666667,16.5,1447.9,L,,5.74,13.457,DR,IF,94.2,232.5675,
China,Changde,111.55,28.91666667,16.5,1447.9,L,,5.74,13.457,DR,IF,94.2,299.385,
China,Changde,111.55,28.91666667,16.5,1447.9,L,,5.74,13.457,DR,IF,94.2,392.445,
China,Zhenjiang,119.3,31.96666667,15,1000,S,,6.3,5.725,RU,IF,100,51.3,
China,Zhenjiang,119.3,31.96666667,15,1000,S,,6.3,5.725,RU,IF,200,44.325,
China,Zhenjiang,119.3,31.96666667,15,1000,S,,6.3,5.725,RU,IF,300,36.75,
China,Zhenjiang,119.3,31.96666667,15,1000,S,,6.3,5.725,RU,IF,200,60.525,
China,Zhenjiang,119.3,31.96666667,15,1000,S,,5.9,4.756,RU,IF,326,51.75,37.5
China,Zhenjiang,119.3,31.97,15,1000,S,,5.9,4.756,RU,CF,138,75.75,22.5
China,Hangzhou,119.9333333,30.08333333,16.5,1450,S,,6.2,14.061,DR,IF,60,138.6,
China,Suzhou,120.7,31.55,15.5,1038,M,,7.6,22.1578,SR,IF,240,54.375,4.125
China,Suzhou,120.7,31.55,15.5,1038,M,,7.6,22.1578,RU,IF,240,130.275,4.35
China,Nanjing,120.2166667,32.88333333,15,1061.2,S,,6.4,14.3852,RU,CF,280,79.1025,13.425
China,Nanjing,120.2166667,32.88333333,15,1061.2,S,,6.4,14.3852,RU,IF,280,15.21,2.6925
China,Nanjing,120.2166667,32.88333333,15,1061.2,S,,6.4,14.3852,RU,CF,280,105.6525,15.525
China,Nanjing,120.2166667,32.88333333,15,1061.2,S,,6.4,14.3852,RU,IF,280,19.305,2.7675
China,Yingtan,116.9166667,28.25,18,1752.1,M,,5.5,14.8255,DR,CF,225,58.35,26.7
China,Yingtan,116.9166667,28.25,18,1752.1,M,,5.5,14.8255,DR,IF,225,83.4,27.975
China,Hangzhou,120.5,30.71666667,16,1752.1,S,,5.86,24.1879,DR,IF,180,65.325,6.675
China,Fuzhou,119.0694444,26.22527778,20,1359,L,,4.9,12.529,SR,CF,103.5,112.725,
China,Guangzhou,113.3166667,23.13333333,22.6,1700,S,,6.6,15.667,DR,CF,225,152.8425,
China,Yingtan,116.6833333,28.06666667,17.6,1741,S,,5.59,20.0986,DR,IF,90,61.5375,11.025
China,Yingtan,116.6833333,28.06666667,17.6,1741,S,,5.59,20.0986,DR,IF,150,65.775,65.775
China,Yingtan,116.6833333,28.06666667,17.6,1741,S,,5.59,20.0986,DR,IF,225,76.0575,76.0575
China,Changsha,113.1833333,28.13333333,17.5,1350,S,,5.3,18.9675,DR,IF,150,169.03863,31.929519
China,Changsha,113.1833333,28.13333333,17.5,1350,S,,5.3,18.9675,DR,IF,180,27.374997,6.317307
China,Changsha,113.1833333,28.13333333,17.5,1350,S,,5.3,18.9675,DR,IF,150,95.538573,15.230787
China,Changsha,113.1833333,28.13333333,17.5,1350,S,,5.3,18.9675,DR,IF,180,50.153832,6.269229
China,Nanchang,116.1,28.34,17.5,1600,S,,4.9,20.1172,DR,CF,150,139.65,
China,Nanchang,116.1,28.34,17.5,1600,S,,4.9,20.1172,DR,IF,180,146.025,
China,Nanchang,116.1,28.34,17.5,1600,S,,4.9,20.1172,DR,IF,180,99.9,
China,Suzhou,120.4325,31.4625,15.7,1128,M,,6.12,19.366,RU,IF,225,72.8025,
China,Suzhou,120.4325,31.4625,15.7,1128,M,,6.12,19.366,RU,IF,225,91.605,
China,Suihua,125.7333333,45.6,3,550,S,,6.4,24.0139,SR,IF,100.5,235.935,
China,Suihua,125.7333333,45.6,3,550,S,,6.4,24.0139,SR,IF,100.5,185.3175,
China,Suihua,125.7333333,45.6,3,550,S,,6.4,24.0139,SR,CF,100.5,260.325,
China,Suihua,125.7333333,45.6,3,550,S,,6.4,24.0139,SR,CF,100.5,357.5475,
China,Changsha,113.2,28.13833333,17.1,1500,S,,6,19.3,SR,IF,270,151.545,19.275
China,Changsha,113.2,28.13833333,17.1,1500,S,,6,19.3,SR,IF,270,209.9025,2.64
China,Changsha,113.2,28.13833333,17.1,1500,S,,6,19.3,SR,IF,270,249.3525,10.3425
China,Suzhou,121.09,35.06,15.5,1097.1,S,,7.4,12.5928,RU,IF,272.97,56.7,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,120,54.1725,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,120,71.8275,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,120,76.6875,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,120,114.78,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,120,52.05,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,120,55.7925,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,120,65.46,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,120,57.3525,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,120,72.51,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,120,67.9275,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,120,91.7475,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,120,93.15,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,120,69.45,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,120,74.6175,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,120,69.165,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,120,77.52,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,120,78.105,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,152,320.7225,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,152,677.25,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,152,448.56,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,152,254.85,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,152,358.2225,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,152,262.65,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,152,529.2075,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,152,267.585,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,152,416.04,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,152,245.3625,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,152,381.8775,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,152,587.9625,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,152,371.6925,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,152,449.4525,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,152,508.575,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,152,612.1725,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,152,473.3175,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,152,256.335,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,152,255.2625,
China,Changsha,113.8,28.3,17,1400,S,,6.7,21.7517,DR,CF,152,425.22,
China,Chongqing,106.3,30.43,15,1399,L,,5.89,12.21,RU,IF,135,56.25,4.5
China,Guangzhou,113.41,23.39,22.5,1517,S,,5.2,17.4014,DR,CF,150,198.3,
China,Guangzhou,113.41,23.39,22.5,1517,S,,5.2,17.4014,DR,CF,90,196.05,
China,Guangzhou,113.41,23.39,22.5,1517,S,,5.2,17.4014,DR,CF,180,217.2,
China,Guangzhou,113.41,23.39,22.5,1517,S,,5.3,14.037,DR,CF,150,103.5,
China,Guangzhou,113.41,23.39,22.5,1517,S,,5.3,14.037,DR,CF,150,201,
China,Guangzhou,113.41,23.39,22.5,1517,S,,5.3,14.037,DR,CF,150,126,
China,Shanghai,121.9,31.69,15.3,1003.7,S,,7.2,16.21,RU,IF,300,505.6125,30.915
China,Suzhou,120.6833333,31.53333333,15.5,1042,S,,6.3,19.14,RU,IF,240,116.25,17.775
China,Shanghai,121.13,31.16,15.6,1178.2,S,,7.18,14.84883721,RU,CF,300,42.75,
China,Nanjing,120.2166667,32.88333333,15,1061.2,S,,,,RU,IF,240,103.5,13.5
China,Nanjing,120.2166667,32.88333333,15,1061.2,S,,,,RU,IF,240,129,19.5
China,Nanjing,120.2166667,32.88333333,15,1061.2,S,,,,RU,IF,240,81,7.5
China,Nanjing,120.2166667,32.88333333,15,1061.2,S,,,,RU,IF,240,93,12
China,Nanjing,120.2166667,32.88333333,15,1061.2,S,,,,RU,IF,240,88.5,10.5
China,Nanjing,120.2166667,32.88333333,15,1061.2,S,,,,RU,IF,240,100.5,18
China,Chaohu,117.6666667,31.65,16.8,1358.3,S,49,6.18,23.64,RU,CF,180,291.225,13.2
China,Chaohu,117.6666667,31.65,16.8,1358.3,S,49,6.18,23.64,RU,CF,225,303.825,18.6
China,Chaohu,117.7083278,31.66788889,16.8,1358.3,S,49,6.18,23.64,RU,CF,214,481.8825,15.9
China,Chaohu,117.7083278,31.66788889,16.8,1358.3,S,49,6.18,23.64,RU,CF,180,291.2325,13.2225
China,Chaohu,117.7083278,31.66788889,16.8,1358.3,S,49,6.18,23.64,RU,CF,180,327.93,71.5275
China,Chaohu,117.7083278,31.66788889,16.8,1358.3,M,49,6.18,23.64,RU,CF,180,337.6425,21.66
China,Yingtan,116.92,28.25,18,1752.1,M,,4.6,17.22,DR,IF,165,96.075,
China,Yingtan,116.92,28.25,18,1752.1,M,,4.6,17.22,DR,IF,165,60.45,
China,Yingtan,116.92,28.25,18,1752.1,M,,4.6,17.22,DR,IF,195,139.65,
China,Yingtan,116.92,28.25,18,1752.1,M,,4.6,17.22,DR,IF,195,104.175,
China,Yingtan,116.92,28.25,18,1752.1,M,,4.6,17.22,DR,IF,165,100.575,
China,Yingtan,116.92,28.25,18,1752.1,M,,4.6,17.22,DR,IF,165,56.55,
China,Yingtan,116.92,28.25,18,1752.1,M,,4.6,17.22,DR,IF,195,116.25,
China,Yingtan,116.92,28.25,18,1752.1,M,,4.6,17.22,DR,IF,195,81.075,
China,Suzhou,120.71,31.56,15.5,1038,M,,7.35,20.3,RU,IF,300,246.65,
China,Suzhou,120.71,31.56,15.5,1038,M,,7.35,20.3,RU,IF,225,198.5,
China,Suzhou,120.71,31.56,15.5,1038,M,,7.35,20.3,RU,IF,270,208.17,
China,Mianyang,105.47,31.27,15.8,847.6,S,,,,SR,CF,150,449.5,73.7
China,Mianyang,105.47,31.27,15.8,847.6,S,,,,SR,CF,150,509.8,41.1
China,Mianyang,105.47,31.27,15.8,847.6,S,,,,SR,CF,250,556.1,31.5
China,Mianyang,105.47,31.27,15.8,847.6,S,,,,SR,CF,150,567.5,77.2
China,Mianyang,105.47,31.27,15.8,847.6,S,,,,SR,CF,250,522.2,18.4
China,Jingzhou,112.15,32.35,16.7,927,S,19.7,7.8,26.88,DR,CF,165,67.05,1.95
China,Jingzhou,112.15,32.35,16.7,927,S,19.7,7.8,26.88,DR,CF,165,48.6,6.45
China,Jingzhou,112.15,32.35,16.7,927,S,19.7,7.8,26.88,DR,CF,180,66.375,8.55
China,Jingzhou,112.15,32.35,16.7,927,S,19.7,7.8,26.88,DR,CF,180,38.175,6.075
China,Jingzhou,112.15,32.35,17.8,1184,S,19.7,7.8,26.88,DR,CF,165,65.175,4.875
China,Jingzhou,112.15,32.35,17.8,1184,S,19.7,7.8,26.88,DR,CF,165,43.125,6.3
China,Jingzhou,112.15,32.35,17.8,1184,S,19.7,7.8,26.88,DR,CF,180,62.7,7.125
China,Jingzhou,112.15,32.35,17.8,1184,S,19.7,7.8,26.88,DR,CF,180,47.625,9.525
China,Suzhou,120.95,31.25,15.5,1097,S,,7.4,12.702,RU,IF,250,10.14,
China,Suzhou,120.95,31.25,15.5,1097,S,,7.4,12.702,RU,CF,250,54.045,
China,Suzhou,120.95,31.25,15.5,1097,S,,7.4,12.702,RU,IF,302.7,8.76,
China,Suzhou,120.95,31.25,15.5,1097,S,,7.4,12.702,RU,CF,302.7,49.6725,
China,Shenyang,123.4,41.83333333,8.3,500,S,,6.7,11,SR,CF,210,33.9375,4.35
China,Huanggang,115.55,29.85,17.8,1361,S,,4.79,16.89,RU,CF,180,371,
China,Huanggang,115.55,29.85,17.8,1361,S,,4.79,16.89,RU,CF,180,361,
China,Huanggang,115.55,29.85,17.8,1361,S,,4.79,16.89,RU,CF,180,450,
China,Huanggang,115.55,29.85,17.8,1361,S,,4.79,16.89,RU,CF,180,420,
China,Yichun,115.15,28.51666667,17.5,1650,S,,5.2,10.498,DR,IF,120,96,9
China,Yichun,115.15,28.51666667,17.5,1650,S,,5.2,10.498,DR,IF,120,42,32.25
China,Yichun,115.15,28.51666667,17.5,1650,S,,5.2,10.498,DR,IF,150,57,3
China,Yichun,115.15,28.51666667,17.5,1650,S,,5.2,10.498,DR,IF,150,60,6.75
China,Huanggang,115.5,29.92,16.8,1360.6,S,47,6.58,18.4,RU,CF,210,261,19.5
China,Huanggang,115.5,29.92,16.8,1360.6,S,47,6.58,18.89,RU,CF,210,34.05,3.3
China,Huanggang,115.5,29.92,16.8,1360.6,S,47,6.58,18.56,RU,CF,210,50.7,3
China,Huanggang,115.5,29.92,16.8,1360.6,M,47,6.58,18.85,RU,CF,210,56.7,7.65
China,Huanggang,115.5,29.92,16.8,1360.6,M,47,6.58,18.8,RU,CF,210,70.5,4.5
China,Changsha,113.3333333,28.61666667,17,1370,L,,6.6,20.03,DR,IF,150,202.5,22.5
China,Changsha,113.3333333,28.61666667,17,1370,L,,6.6,20.03,DR,IF,180,165,30
China,Changsha,113.2,28.13333333,17.1,1500,S,,5.48,12.72,DR,IF,150,105,30
China,Changsha,113.2,28.13333333,17.1,1500,S,,5.48,12.72,DR,IF,150,217.5,52.5
China,Changsha,113.2,28.13333333,17.1,1500,S,,5.48,12.72,DR,IF,180,52.5,15
China,Changsha,113.2,28.13333333,17.1,1500,S,,5.48,12.72,DR,IF,180,67.5,37.5
China,Changsha,113.3333333,28.61666667,17.5,1330,S,26.1,5.31,18.4,DR,IF,150,41.6,4.9
China,Changsha,113.3333333,28.61666667,17.5,1330,S,26.1,5.31,18.4,DR,CF,150,118.1,15
China,Nanjing,119.45,32.2,15.7,1243,S,,5.6,9.947,RU,CF,240,217.425,
China,Nanjing,119.45,32.2,15.7,1243,S,,5.6,9.947,RU,CF,240,14.625,
China,Nanjing,119.45,32.2,15.7,1243,S,,5.6,9.947,RU,CF,240,187.8,
China,Nanjing,119.45,32.2,15.7,1243,S,,5.6,9.947,RU,CF,240,12.675,
China,Changsha,112.3,28.11666667,17.2,1553,S,28.56,6.6,29.4,DR,IF,142.5,17.25,0.9
China,Changsha,112.3,28.11666667,17.2,1553,S,28.56,6.6,29.4,DR,IF,157.5,25.5,1.8
China,Changsha,112.3,28.11666667,17.2,1553,S,28.56,6.6,29.4,DR,IF,142.5,26.25,1.125
China,Changsha,112.3,28.11666667,17.2,1553,S,28.56,6.6,29.4,DR,IF,157.5,24,1.35
China,Changde,111.5,28.91666667,16.51,1448,S,32.1,5.6,17.81,DR,CF,81,98.55,4.275
China,Changde,111.5,28.91666667,16.51,1448,S,32.1,5.6,17.81,DR,CF,101,181.575,7.35
China,Changsha,112.3,28.11666667,16.8,1358.3,S,,6.11,25.94,DR,CF,165,213.1275,
China,Changsha,112.3,28.11666667,16.8,1358.3,S,,6.11,25.94,DR,CF,135,175.38,
China,Changsha,112.3,28.11666667,16.8,1358.3,S,,6.11,25.94,DR,CF,105,162.57,
China,Changsha,112.3,28.11666667,16.8,1358.3,S,,6.11,25.94,DR,CF,225,429.6225,
China,Changsha,112.3,28.11666667,16.8,1358.3,S,,6.11,25.94,DR,CF,180,300.825,
China,Changsha,112.3,28.11666667,16.8,1358.3,S,,6.11,25.94,DR,CF,135,257.2125,
China,Changsha,112.3,28.11666667,16.8,1358.3,S,,6.11,25.94,DR,CF,165,154.995,
China,Changsha,112.3,28.11666667,16.8,1358.3,S,,6.11,25.94,DR,CF,135,94.575,
China,Changsha,112.3,28.11666667,16.8,1358.3,S,,6.11,25.94,DR,CF,105,80.625,
China,Changsha,112.3,28.11666667,16.8,1358.3,S,,6.11,25.94,DR,CF,225,353.7,
China,Changsha,112.3,28.11666667,16.8,1358.3,S,,6.11,25.94,DR,CF,180,265.92,
China,Changsha,112.3,28.11666667,16.8,1358.3,S,,6.11,25.94,DR,CF,135,247.65,
China,Huanggang,115.5,29.85,17.8,1361,S,,5.18,24.07,RU,CF,180,192.675,16.95
China,Huanggang,115.5,29.85,17.8,1361,S,,5.18,24.07,RU,CF,180,227.4,15.975
China,Chengdu,103.6833333,30.45,16,1098.2,S,,6.85,33.582,RU,IF,93.3,19.5,0.975
China,Chengdu,103.6833333,30.45,16,1098.2,S,,6.85,33.582,RU,IF,93.3,8.625,0.7725
China,Songyuan,125.7333333,45.5,2.5,550,S,,6.05,28.768,SR,IF,180,41.025,
China,Songyuan,125.7333333,45.5,2.5,550,S,,6.05,28.768,SR,CF,180,48.45,
China,Jingzhou,113.75,30.08333333,17.2,1446,S,,7.84,18.25,SR,CF,165,72.85,10.03
China,Jingzhou,113.75,30.08333333,17.2,1446,S,,7.84,18.25,SR,CF,165,82.06,15.21
China,Hangzhou,120.2,30.43333333,17.8,1454,S,,5.87,35.5,SR,IF,75,95.99673913,
China,Hangzhou,120.2,30.43333333,17.8,1454,S,,5.87,35.5,SR,IF,150,85.18695652,
China,Hangzhou,120.2,30.43333333,17.8,1454,S,,5.87,35.5,SR,IF,225,73.20326087,
China,Hangzhou,120.2,30.43333333,17.8,1454,S,,5.87,35.5,SR,IF,300,47.40652174,
China,Hangzhou,120.2,30.43333333,17.8,1454,S,,5.87,35.5,SR,IF,375,75.68804348,
China,Hangzhou,120.2666667,30.21666667,17.8,1454,S,,5.57,12.16,SR,IF,75,85.44130435,
China,Hangzhou,120.2666667,30.21666667,17.8,1454,S,,5.57,12.16,SR,IF,150,85.14782609,
China,Hangzhou,120.2666667,30.21666667,17.8,1454,S,,5.57,12.16,SR,IF,225,87.65217391,
China,Hangzhou,120.2666667,30.21666667,17.8,1454,S,,5.57,12.16,SR,IF,300,61.87826087,
China,Hangzhou,120.2666667,30.21666667,17.8,1454,S,,5.57,12.16,SR,IF,375,69.72391304,
China,Yueyang,112.91,28.69,17,1450,S,,5.27,12.4361949,DR,CF,127.5,50.1,
China,Yueyang,112.91,28.69,17,1450,S,,5.27,12.4361949,DR,CF,150,59.625,
China,Jingmen,112.88,30.83,16.3,1085,S,,5.88,18.90951276,RU,CF,165,138,6.57
China,Jingmen,112.88,30.83,16.3,1085,S,,5.88,18.90951276,RU,CF,225,145.845,16.29
China,Suzhou,120.68,31.53,15,1000,S,20,7.62,13.4512761,RU,CF,240,81.82,31.05
China,Suzhou,120.68,31.53,15,1000,S,20,7.62,13.4512761,RU,CF,240,81.82,31.05
China,Changsha,113.33,28.55,17.5,1330,S,25.6,5.08,18.90951276,DR,CF,60,27.9375,1.245
China,Changsha,113.33,28.55,17.5,1330,S,25.6,5.08,18.90951276,DR,CF,120,25.77,11.55
China,Changsha,113.33,28.55,17.5,1330,S,25.6,5.08,18.79350348,DR,CF,75,86.8125,8.145
China,Changsha,113.33,28.55,17.5,1330,S,25.6,5.08,18.90951276,DR,CF,150,81.405,10.815
China,Nanjing,118.6,32.48,15.3,970,S,,6.4,7.018561485,RU,IF,300,19.50375,
China,Shanghai,121.12,31.15,16.3,1200,M,,7.87,11.9,RU,IF,300,22.65,2.5125
China,Shanghai,121.12,31.15,16.3,1200,M,,7.87,11.9,RU,IF,300,58.41,7.185
China,Nanjing,118.83,31.87,15.5,1037,S,,6.6,13.1,RU,CF,100,78.975,1.05
China,Nanjing,118.83,31.87,15.5,1037,S,,6.6,13.1,RU,CF,100,37.05,3.675
China,Nanjing,118.83,31.87,15.5,1037,S,,6.6,13.1,RU,IF,100,27.675,2.4
China,Changsha,113.2,28.14,17.1,1500,S,,6,19.31554524,DR,CF,270,153.9,
China,Changsha,113.2,28.14,17.1,1500,S,,6,19.31554524,DR,CF,270,187.8,
China,Jingmen,112.88,30.83,16.3,1085,S,,5.88,18.9,RU,CF,165,89.0775,
China,Jingmen,112.88,30.83,16.3,1085,S,,5.88,18.9,RU,CF,165,86.25,
India,Cuttack,85.92,20.42,27.6,1500,S,25.9,6.16,,DR,CF,120,112.23,3.855
China,Suzhou,120.92,31.53,15.5,1100,S,20,7.6,11.6,RU,IF,240,81.8,31.05
China,Suzhou,123.63,31.55,16.6,1178,S,31.9,6.91,24.1,RU,CF,180,118.35,35.925
India,New Delhi,77.2,28.67,26,750,S,,,,DR,IF,120,2.4,
India,New Delhi,77.2,28.67,26,750,S,,,,DR,IF,120,2.7,
China,Shanghai,121.13,31.2,16.7,1087.3,S,,7.18,14.81438515,RU,CF,300,43.005,6.135
China,Shanghai,121.13,31.2,16.7,1087.3,S,,7.18,14.81438515,RU,CF,300,60.6225,8.5275
China,Shuangyashan,133.51,47.58,1.8,582,S,,6.5,,SR,IF,150,56,14
China,Shuangyashan,133.51,47.58,1.8,582,S,,6.5,,SR,IF,150,135,10
China,Shuangyashan,133.51,47.58,1.8,582,S,,6.5,,SR,IF,150,155,10
China,Shuangyashan,133.51,47.58,1.8,582,S,,6.5,,SR,IF,150,156,7
China,Shenyang,123.35,42.08,7.4,786,S,,,15.48723898,SR,CF,270,46.30147059,
China,Shenyang,123.35,42.08,7.4,786,S,,,15.48723898,SR,CF,229.5,40.69852941,
China,Shenyang,123.35,42.08,7.4,786,S,,,15.48723898,SR,CF,189,44.88970588,
China,Shenyang,123.35,42.08,7.4,786,S,,,15.48723898,SR,CF,148.5,44.88970588,
China,Shenyang,123.35,42.08,7.4,786,S,,,15.48723898,SR,CF,108,43.5,
China,Shenyang,123.35,42.08,7.4,786,S,,,15.48723898,SR,CF,270,32.27205882,
China,Shenyang,123.35,42.08,7.4,786,S,,,15.48723898,SR,CF,229.5,33.66176471,
China,Shenyang,123.35,42.08,7.4,786,S,,,15.48723898,SR,CF,189,32.27205882,
China,Shenyang,123.35,42.08,7.4,786,S,,,15.48723898,SR,CF,148.5,36.48529412,
China,Shenyang,123.35,42.08,7.4,786,S,,,15.48723898,SR,CF,108,40.67647059,
China,Zhenjiang,119.58,31.98,16,1112,S,,,19.48955916,RU,CF,150,248.3382353,
China,Zhenjiang,119.58,31.98,16,1112,S,,,19.48955916,RU,CF,127.5,230.0955882,
China,Zhenjiang,119.58,31.98,16,1112,S,,,19.48955916,RU,CF,105,345.375,
China,Zhenjiang,119.58,31.98,16,1112,S,,,19.48955916,RU,CF,82.5,291.8382353,
China,Zhenjiang,119.58,31.98,16,1112,S,,,19.48955916,RU,CF,60,335.3161765,
China,Zhenjiang,119.58,31.98,16,1112,S,,,19.48955916,RU,CF,210,300.2426471,
China,Zhenjiang,119.58,31.98,16,1112,S,,,19.48955916,RU,CF,178.5,239.9117647,
China,Zhenjiang,119.58,31.98,16,1112,S,,,19.48955916,RU,CF,147,232.8970588,
China,Zhenjiang,119.58,31.98,16,1112,S,,,19.48955916,RU,CF,115.5,260.9558824,
China,Zhenjiang,119.58,31.98,16,1112,S,,,19.48955916,RU,CF,84,259.5661765,
China,Jinxian,116.43,28.62,18,2059,S,,,11.89095128,DR,CF,180,216.0661765,
China,Jinxian,116.43,28.62,18,2059,S,,,11.89095128,DR,CF,144,164.1617647,
China,Jinxian,116.43,28.62,18,2059,S,,,11.89095128,DR,CF,108,151.5220588,
China,Jinxian,116.43,28.62,18,2059,S,,,11.89095128,DR,CF,72,199.2352941,
China,Jinxian,116.43,28.62,18,2059,S,,,11.89095128,DR,CF,36,176.7794118,
China,Jinxian,116.43,28.62,18,2059,S,,,11.89095128,DR,CF,225,196.4117647,
China,Jinxian,116.43,28.62,18,2059,S,,,11.89095128,DR,CF,180,209.0514706,
China,Jinxian,116.43,28.62,18,2059,S,,,11.89095128,DR,CF,135,196.4117647,
China,Jinxian,116.43,28.62,18,2059,S,,,11.89095128,DR,CF,90,223.0808824,
China,Jinxian,116.43,28.62,18,2059,S,,,11.89095128,DR,CF,45,196.4338235,
